time,start_time,end_time,flare_id,xrsb_irrad,flare_class,xrsb_irrad_source,background_irrad,integrated_irrad_peak,integrated_irrad_end,flare_loc_swpc_hgs_lon,flare_loc_swpc_hgs_lat,flare_loc_swpc_source,flare_loc_xrs_hgs_lon,flare_loc_xrs_hgs_lat,flare_loc_xrs_hpc_x,flare_loc_xrs_hpc_y,flare_loc_xrs_source,sequential_flare_num,peak_saturated,active_region
2021-06-09 19:25:00,2021-06-09 19:10:00,,202106091910,8.091e-07,B8.0,GOES-16,1.940e-07,5.966e-04,,,,,,,,,,1,0,
2021-06-09 19:48:00,2021-06-09 19:27:00,2021-06-09 20:02:00,202106091927,8.744e-07,B8.7,GOES-16,7.740e-07,1.244e-03,1.853e-03,,,,,,,,,2,0,
2021-06-10 04:37:00,2021-06-10 04:32:00,2021-06-10 04:56:00,202106100432,2.611e-07,B2.6,GOES-16,1.354e-07,1.168e-04,3.424e-04,,,,,,,,,1,0,
2021-06-10 06:42:00,2021-06-10 05:59:00,2021-06-10 06:56:00,202106100559,1.098e-06,C1.0,GOES-16,1.168e-07,1.217e-03,1.781e-03,,,,280.8325,-14.097906,-900.7289,-231.66872,GOES-16_XRS,1,0,
2021-06-10 09:08:00,2021-06-10 09:02:00,2021-06-10 09:18:00,202106100902,4.537e-07,B4.5,GOES-16,1.128e-07,1.686e-04,3.196e-04,,,,,,,,,1,0,
2021-06-11 08:02:00,2021-06-11 07:58:00,2021-06-11 08:04:00,202106110758,2.144e-07,B2.1,GOES-16,8.265e-08,6.767e-05,7.528e-05,,,,,,,,,1,0,
2021-06-12 00:47:00,2021-06-12 00:37:00,2021-06-12 00:51:00,202106120037,1.530e-07,B1.5,GOES-16,9.054e-08,1.064e-04,1.201e-04,,,,,,,,,1,0,
2021-06-12 01:33:00,2021-06-12 01:24:00,2021-06-12 01:44:00,202106120124,2.409e-07,B2.4,GOES-16,8.236e-08,1.377e-04,2.460e-04,,,,,,,,,1,0,
2021-06-12 02:45:00,2021-06-12 02:41:00,2021-06-12 02:47:00,202106120241,1.416e-07,B1.4,GOES-16,8.348e-08,5.420e-05,5.978e-05,,,,,,,,,1,0,
2021-06-12 17:17:00,2021-06-12 17:12:00,2021-06-12 17:24:00,202106121712,1.401e-07,B1.4,GOES-16,8.739e-08,6.283e-05,9.686e-05,,,,,,,,,1,0,
2021-06-13 07:46:00,2021-06-13 07:40:00,2021-06-13 07:49:00,202106130740,1.085e-07,B1.0,GOES-17,7.082e-08,5.032e-05,5.503e-05,,,,,,,,,1,0,
2021-06-14 03:03:00,2021-06-14 02:58:00,2021-06-14 03:06:00,202106140258,1.073e-07,B1.0,GOES-16,6.273e-08,4.652e-05,5.113e-05,,,,,,,,,1,0,
2021-06-21 17:54:00,2021-06-21 17:48:00,2021-06-21 17:59:00,202106211748,1.216e-07,B1.2,GOES-16,8.124e-08,6.085e-05,7.870e-05,,,,,,,,,1,0,
2021-06-22 02:43:00,2021-06-22 02:29:00,2021-06-22 02:55:00,202106220229,3.662e-07,B3.6,GOES-16,1.031e-07,2.448e-04,4.085e-04,,,,,,,,,1,0,
2021-06-22 13:14:00,2021-06-22 13:05:00,2021-06-22 13:19:00,202106221305,7.814e-07,B7.8,GOES-16,9.914e-08,2.430e-04,3.230e-04,,,,,,,,,1,0,
2021-06-23 07:07:00,2021-06-23 06:43:00,2021-06-23 07:33:00,202106230643,3.424e-06,C3.4,GOES-16,1.056e-07,2.603e-03,6.157e-03,,,,271.7419,15.891197,-907.46,257.3466,GOES-16_XRS,1,0,
2021-06-23 20:26:00,2021-06-23 20:09:00,2021-06-23 20:41:00,202106232009,2.839e-07,B2.8,GOES-16,1.452e-07,2.810e-04,4.700e-04,,,,,,,,,1,0,
2021-06-24 17:16:00,2021-06-24 17:10:00,2021-06-24 17:21:00,202106241710,2.880e-07,B2.8,GOES-16,1.351e-07,1.239e-04,1.612e-04,,,,,,,,,1,0,
2021-06-24 21:23:00,2021-06-24 21:16:00,,202106242116,1.863e-07,B1.8,GOES-16,1.359e-07,1.099e-04,,,,,,,,,,1,0,
2021-06-24 21:36:00,2021-06-24 21:26:00,2021-06-24 21:49:00,202106242126,1.970e-07,B1.9,GOES-16,1.767e-07,1.595e-04,2.853e-04,,,,,,,,,2,0,
2021-06-25 01:50:00,2021-06-25 01:41:00,2021-06-25 01:57:00,202106250141,2.081e-07,B2.0,GOES-16,1.437e-07,1.378e-04,1.906e-04,,,,,,,,,1,0,
2021-06-25 03:04:00,2021-06-25 02:45:00,2021-06-25 03:25:00,202106250245,6.097e-07,B6.0,GOES-16,1.428e-07,5.101e-04,1.035e-03,75.0,21.0,LEA,,,,,,1,0,2833
2021-06-25 13:43:00,2021-06-25 13:37:00,2021-06-25 13:45:00,202106251337,2.235e-07,B2.2,GOES-16,1.295e-07,9.366e-05,1.022e-04,,,,,,,,,1,0,
2021-06-25 14:03:00,2021-06-25 13:45:00,2021-06-25 14:14:00,202106251345,1.702e-06,C1.7,GOES-16,1.391e-07,1.098e-03,1.681e-03,82.0,23.0,HOL,,,899.075,354.77286,GOES-16_XRS,1,0,2833
2021-06-25 18:48:00,2021-06-25 18:39:00,,202106251839,3.117e-07,B3.1,GOES-16,1.665e-07,1.758e-04,,,,,,,,,,1,0,
2021-06-25 19:05:00,2021-06-25 18:57:00,2021-06-25 19:15:00,202106251857,8.627e-07,B8.6,GOES-16,2.493e-07,4.271e-04,7.298e-04,,,,,,,,,2,0,
2021-06-26 02:19:00,2021-06-26 02:08:00,2021-06-26 02:29:00,202106260208,3.963e-07,B3.9,GOES-16,1.383e-07,2.202e-04,3.564e-04,,,,,,,,,1,0,
2021-06-26 02:52:00,2021-06-26 02:44:00,2021-06-26 02:59:00,202106260244,3.448e-07,B3.4,GOES-16,2.212e-07,2.040e-04,2.908e-04,,,,,,,,,1,0,
2021-06-26 09:55:00,2021-06-26 09:46:00,2021-06-26 10:03:00,202106260946,2.733e-07,B2.7,GOES-16,1.627e-07,1.807e-04,2.621e-04,,,,,,,,,1,0,
2021-06-26 11:46:00,2021-06-26 11:36:00,,202106261136,2.487e-07,B2.4,GOES-16,1.624e-07,1.796e-04,,,,,,,,,,1,0,
2021-06-26 12:02:00,2021-06-26 11:54:00,2021-06-26 12:07:00,202106261154,2.732e-07,B2.7,GOES-16,2.308e-07,1.814e-04,2.260e-04,,,,,,,,,2,0,
2021-06-27 01:01:00,2021-06-27 00:54:00,2021-06-27 01:06:00,202106270054,2.466e-07,B2.4,GOES-16,1.617e-07,1.303e-04,1.664e-04,,,,,,,,,1,0,
2021-06-27 20:20:00,2021-06-27 20:11:00,2021-06-27 20:27:00,202106272011,3.322e-07,B3.3,GOES-16,1.420e-07,1.776e-04,2.506e-04,,,,,,,,,1,0,
2021-06-27 21:52:00,2021-06-27 21:43:00,2021-06-27 22:01:00,202106272143,2.312e-07,B2.3,GOES-16,1.624e-07,1.573e-04,2.543e-04,,,,,,,,,1,0,
2021-06-27 23:49:00,2021-06-27 23:25:00,2021-06-28 00:35:00,202106272325,5.033e-07,B5.0,GOES-16,1.732e-07,5.987e-04,1.580e-03,,,,,,,,,1,0,
2021-06-28 02:10:00,2021-06-28 02:00:00,2021-06-28 02:34:00,202106280200,5.073e-07,B5.0,GOES-16,3.333e-07,3.607e-04,9.414e-04,,,,,,,,,1,0,
2021-06-28 07:47:00,2021-06-28 07:45:00,2021-06-28 07:49:00,202106280745,2.696e-07,B2.6,GOES-16,1.760e-07,7.735e-05,8.758e-05,,,,,,,,,1,0,
2021-06-28 08:08:00,2021-06-28 07:54:00,2021-06-28 08:23:00,202106280754,6.914e-07,B6.9,GOES-16,1.576e-07,4.571e-04,8.256e-04,335.0,-26.0,LEA,,,,,,1,0,2836
2021-06-28 09:35:00,2021-06-28 09:15:00,2021-06-28 09:46:00,202106280915,2.066e-06,C2.0,GOES-16,4.048e-07,1.740e-03,2.528e-03,333.0,-29.0,SVI,335.15533,-25.429888,-359.35605,-441.1751,GOES-16_XRS,1,0,2836
2021-06-28 11:33:00,2021-06-28 11:26:00,2021-06-28 11:38:00,202106281126,4.389e-07,B4.3,GOES-16,2.836e-07,2.365e-04,2.997e-04,,,,,,,,,1,0,
2021-06-28 14:30:00,2021-06-28 14:24:00,2021-06-28 14:36:00,202106281424,9.265e-07,B9.2,GOES-16,2.156e-07,3.381e-04,4.797e-04,331.0,-18.0,SVI,,,,,,1,0,2835
2021-06-28 17:14:00,2021-06-28 17:09:00,2021-06-28 17:21:00,202106281709,5.548e-07,B5.5,GOES-16,2.581e-07,2.186e-04,3.406e-04,,,,,,,,,1,0,
2021-06-28 18:06:00,2021-06-28 17:58:00,2021-06-28 18:17:00,202106281758,3.845e-07,B3.8,GOES-16,2.619e-07,2.303e-04,4.095e-04,,,,,,,,,1,0,
2021-06-28 18:22:00,2021-06-28 18:18:00,2021-06-28 18:27:00,202106281818,3.759e-07,B3.7,GOES-17,3.356e-07,1.733e-04,2.370e-04,,,,,,,,,2,0,
2021-06-28 19:11:00,2021-06-28 18:56:00,2021-06-28 19:15:00,202106281856,1.620e-06,C1.6,GOES-16,2.144e-07,7.318e-04,8.200e-04,,,,331.08624,-18.080164,-435.30795,-329.702,GOES-16_XRS,1,0,
2021-06-28 19:37:00,2021-06-28 19:26:00,2021-06-28 19:44:00,202106281926,7.660e-07,B7.6,GOES-16,3.149e-07,4.573e-04,6.239e-04,,,,,,,,,1,0,
2021-06-28 21:50:00,2021-06-28 21:42:00,2021-06-28 22:21:00,202106282142,5.512e-07,B5.5,GOES-16,2.645e-07,3.035e-04,1.146e-03,,,,,,,,,1,0,
2021-06-28 23:15:00,2021-06-28 23:08:00,2021-06-28 23:21:00,202106282308,3.064e-07,B3.0,GOES-16,2.222e-07,1.736e-04,2.379e-04,,,,,,,,,1,0,
2021-06-29 05:37:00,2021-06-29 05:14:00,2021-06-29 05:59:00,202106290514,6.953e-07,B6.9,GOES-16,3.450e-07,9.038e-04,1.621e-03,352.0,14.0,LEA,,,,,,1,0,
2021-06-29 10:39:00,2021-06-29 10:31:00,2021-06-29 10:43:00,202106291031,3.435e-07,B3.4,GOES-16,2.037e-07,1.929e-04,2.232e-04,,,,,,,,,1,0,
2021-06-29 11:24:00,2021-06-29 11:08:00,2021-06-29 11:43:00,202106291108,6.513e-07,B6.5,GOES-16,2.235e-07,5.397e-04,1.085e-03,,,,,,,,,1,0,
2021-06-29 12:42:00,2021-06-29 12:32:00,2021-06-29 12:47:00,202106291232,8.649e-07,B8.6,GOES-16,2.865e-07,4.237e-04,5.234e-04,,,,,,,,,1,0,
2021-06-29 13:55:00,2021-06-29 13:47:00,2021-06-29 13:59:00,202106291347,2.330e-07,B2.3,GOES-16,1.661e-07,1.460e-04,1.693e-04,,,,,,,,,1,0,
2021-06-29 14:42:00,2021-06-29 14:37:00,2021-06-29 14:44:00,202106291437,6.246e-07,B6.2,GOES-16,1.705e-07,1.648e-04,1.771e-04,,,,,,,,,1,0,
2021-06-29 17:35:00,2021-06-29 17:25:00,2021-06-29 17:40:00,202106291725,3.246e-07,B3.2,GOES-16,1.931e-07,2.158e-04,2.605e-04,,,,,,,,,1,0,
2021-06-29 19:20:00,2021-06-29 19:15:00,2021-06-29 19:25:00,202106291915,3.351e-07,B3.3,GOES-16,1.742e-07,1.510e-04,1.971e-04,,,,,,,,,1,0,
2021-06-30 02:31:00,2021-06-30 02:25:00,2021-06-30 02:55:00,202106300225,2.130e-07,B2.1,GOES-16,1.523e-07,1.120e-04,3.693e-04,,,,,,,,,1,0,
2021-06-30 02:48:00,2021-06-30 02:45:00,2021-06-30 02:54:00,202106300245,2.116e-07,B2.1,GOES-17,1.915e-07,8.388e-05,1.318e-04,,,,,,,,,2,0,
2021-06-30 03:07:00,2021-06-30 02:56:00,2021-06-30 03:12:00,202106300256,4.805e-07,B4.8,GOES-16,1.667e-07,2.626e-04,3.177e-04,351.0,-19.0,LEA,,,,,,1,0,2835
2021-06-30 07:23:00,2021-06-30 07:04:00,2021-06-30 07:38:00,202106300704,4.687e-07,B4.6,GOES-16,2.266e-07,5.306e-04,8.307e-04,,,,,,,,,1,0,
2021-06-30 08:37:00,2021-06-30 08:31:00,2021-06-30 08:42:00,202106300831,4.415e-07,B4.4,GOES-16,2.925e-07,2.256e-04,2.909e-04,351.0,-20.0,SVI,,,,,,1,0,2835
2021-06-30 12:55:00,2021-06-30 12:48:00,2021-06-30 13:12:00,202106301248,3.843e-07,B3.8,GOES-16,2.793e-07,2.229e-04,5.494e-04,,,,,,,,,1,0,
2021-06-30 17:13:00,2021-06-30 17:07:00,,202106301707,3.468e-07,B3.4,GOES-16,2.114e-07,1.851e-04,,,,,,,,,,1,0,
2021-06-30 17:28:00,2021-06-30 17:23:00,2021-06-30 17:30:00,202106301723,1.418e-06,C1.4,GOES-16,2.841e-07,3.842e-04,4.226e-04,,,,4.1460104,-14.072197,66.457344,-275.54138,GOES-16_XRS,2,0,
2021-06-30 18:15:00,2021-06-30 18:09:00,2021-06-30 18:18:00,202106301809,3.725e-06,C3.7,GOES-16,2.380e-07,8.207e-04,8.689e-04,,,,3.309017,-16.293898,52.499607,-310.56662,GOES-16_XRS,1,0,
2021-06-30 18:44:00,2021-06-30 18:39:00,2021-06-30 18:51:00,202106301839,2.884e-07,B2.8,GOES-16,2.040e-07,1.379e-04,2.114e-04,,,,,,,,,1,0,
2021-06-30 23:22:00,2021-06-30 23:16:00,2021-06-30 23:24:00,202106302316,2.760e-07,B2.7,GOES-16,1.878e-07,1.301e-04,1.424e-04,,,,,,,,,1,0,
2021-07-01 09:13:00,2021-07-01 09:06:00,,202107010906,2.988e-07,B2.9,GOES-16,1.391e-07,1.436e-04,,,,,,,,,,1,0,
2021-07-01 09:24:00,2021-07-01 09:18:00,2021-07-01 09:27:00,202107010918,6.087e-07,B6.0,GOES-16,2.548e-07,2.562e-04,2.780e-04,,,,,,,,,2,0,
2021-07-01 10:44:00,2021-07-01 10:34:00,2021-07-01 11:00:00,202107011034,2.978e-07,B2.9,GOES-16,1.655e-07,2.063e-04,4.179e-04,,,,,,,,,1,0,
2021-07-01 13:26:00,2021-07-01 13:20:00,2021-07-01 13:29:00,202107011320,2.948e-07,B2.9,GOES-16,2.076e-07,1.449e-04,1.583e-04,,,,,,,,,1,0,
2021-07-01 17:01:00,2021-07-01 16:58:00,2021-07-01 17:04:00,202107011658,2.524e-07,B2.5,GOES-16,1.472e-07,8.388e-05,9.574e-05,,,,,,,,,1,0,
2021-07-01 18:01:00,2021-07-01 17:53:00,2021-07-01 18:07:00,202107011753,2.805e-07,B2.8,GOES-16,1.971e-07,1.787e-04,2.367e-04,,,,,,,,,1,0,
2021-07-01 18:24:00,2021-07-01 18:14:00,2021-07-01 18:29:00,202107011814,5.145e-07,B5.1,GOES-16,2.382e-07,2.966e-04,3.631e-04,12.0,-17.0,HOL,,,,,,1,0,2835
2021-07-01 18:56:00,2021-07-01 18:45:00,2021-07-01 19:08:00,202107011845,2.882e-07,B2.8,GOES-16,1.877e-07,2.328e-04,3.843e-04,,,,,,,,,1,0,
2021-07-02 01:23:00,2021-07-02 01:16:00,2021-07-02 01:31:00,202107020116,3.162e-07,B3.1,GOES-16,2.004e-07,1.808e-04,2.776e-04,,,,,,,,,1,0,
2021-07-02 06:17:00,2021-07-02 06:11:00,,202107020611,2.874e-07,B2.8,GOES-16,1.654e-07,1.328e-04,,,,,,,,,,1,0,
2021-07-02 06:39:00,2021-07-02 06:33:00,2021-07-02 06:43:00,202107020633,3.235e-07,B3.2,GOES-16,2.380e-07,1.709e-04,2.031e-04,,,,,,,,,2,0,
2021-07-02 10:21:00,2021-07-02 10:07:00,2021-07-02 10:45:00,202107021007,3.063e-07,B3.0,GOES-16,1.786e-07,2.782e-04,6.246e-04,,,,,,,,,1,0,
2021-07-02 18:43:00,2021-07-02 18:40:00,2021-07-02 18:45:00,202107021840,3.399e-07,B3.3,GOES-16,2.331e-07,1.169e-04,1.312e-04,,,,,,,,,1,0,
2021-07-02 21:54:00,2021-07-02 21:48:00,2021-07-02 22:01:00,202107022148,8.566e-07,B8.5,GOES-16,2.233e-07,3.135e-04,4.799e-04,,,,,,,,,1,0,
2021-07-02 23:04:00,2021-07-02 22:54:00,,202107022254,3.593e-07,B3.5,GOES-16,2.149e-07,2.435e-04,,,,,,,,,,1,0,
2021-07-02 23:13:00,2021-07-02 23:08:00,2021-07-02 23:25:00,202107022308,5.557e-07,B5.5,GOES-16,3.505e-07,2.689e-04,5.665e-04,,,,,,,,,2,0,
2021-07-03 01:15:00,2021-07-03 01:02:00,2021-07-03 01:21:00,202107030102,5.126e-07,B5.1,GOES-16,2.279e-07,3.694e-04,4.564e-04,78.0,23.0,LEA,,,,,,1,0,2838
2021-07-03 02:31:00,2021-07-03 02:14:00,2021-07-03 02:38:00,202107030214,5.722e-06,C5.7,GOES-16,2.205e-07,2.966e-03,3.982e-03,78.0,23.0,LEA,71.709946,23.157356,824.7877,356.26016,GOES-16_XRS,1,0,2838
2021-07-03 04:44:00,2021-07-03 04:39:00,2021-07-03 04:54:00,202107030439,5.118e-07,B5.1,GOES-16,3.103e-07,2.334e-04,4.487e-04,,,,,,,,,1,0,
2021-07-03 05:08:00,2021-07-03 04:58:00,2021-07-03 05:23:00,202107030458,1.969e-06,C1.9,GOES-16,3.647e-07,1.098e-03,2.360e-03,75.0,24.0,LEA,68.78798,22.529419,813.7331,344.39978,GOES-16_XRS,1,0,2838
2021-07-03 07:17:00,2021-07-03 07:04:00,2021-07-03 07:21:00,202107030704,2.735e-05,M2.7,GOES-16,3.444e-07,1.081e-02,1.220e-02,78.0,23.0,LEA,70.672966,21.324026,830.5831,327.2203,GOES-16_XRS,1,0,2838
2021-07-03 13:11:00,2021-07-03 12:55:00,2021-07-03 13:21:00,202107031255,1.952e-06,C1.9,GOES-16,5.239e-07,1.250e-03,1.930e-03,,,,79.54465,22.913593,855.3169,358.41803,GOES-16_XRS,1,0,
2021-07-03 14:29:00,2021-07-03 14:18:00,2021-07-03 14:33:00,202107031418,1.591e-04,X1.5,GOES-16,4.847e-07,3.918e-02,4.615e-02,81.0,24.0,HOL,66.789505,19.856441,816.9948,301.2633,GOES-16_XRS,1,0,2838
2021-07-03 16:33:00,2021-07-03 16:26:00,2021-07-03 16:41:00,202107031626,8.575e-07,B8.5,GOES-16,4.557e-07,4.496e-04,6.943e-04,37.0,-16.0,HOL,,,,,,1,0,2835
2021-07-03 16:55:00,2021-07-03 16:52:00,,202107031652,7.629e-07,B7.6,GOES-16,5.221e-07,2.784e-04,,,,,,,,,,1,0,
2021-07-03 17:03:00,2021-07-03 16:59:00,2021-07-03 17:13:00,202107031659,1.048e-05,M1.0,GOES-16,6.667e-07,2.954e-03,6.320e-03,82.0,24.0,HOL,74.123856,21.874018,843.1887,338.1576,GOES-16_XRS,2,0,2838
2021-07-03 20:09:00,2021-07-03 20:00:00,2021-07-03 20:15:00,202107032000,7.069e-07,B7.0,GOES-16,2.929e-07,3.916e-04,5.127e-04,,,,,,,,,1,0,
2021-07-03 21:24:00,2021-07-03 21:17:00,2021-07-03 21:27:00,202107032117,5.150e-07,B5.1,GOES-16,2.822e-07,2.775e-04,2.992e-04,44.0,-20.0,HOL,,,,,,1,0,2835
2021-07-03 21:41:00,2021-07-03 21:38:00,2021-07-03 21:45:00,202107032138,5.187e-07,B5.1,GOES-16,3.272e-07,1.805e-04,2.281e-04,,,,,,,,,1,0,
2021-07-03 22:02:00,2021-07-03 21:51:00,2021-07-03 22:07:00,202107032151,6.065e-07,B6.0,GOES-16,3.789e-07,4.492e-04,5.323e-04,,,,,,,,,1,0,
2021-07-03 23:30:00,2021-07-03 23:23:00,2021-07-03 23:36:00,202107032323,6.145e-07,B6.1,GOES-16,3.070e-07,3.161e-04,4.256e-04,,,,,,,,,1,0,
2021-07-04 01:17:00,2021-07-04 01:03:00,2021-07-04 01:23:00,202107040103,5.677e-07,B5.6,GOES-16,2.764e-07,4.318e-04,5.327e-04,,,,,,,,,1,0,
2021-07-04 01:49:00,2021-07-04 01:34:00,2021-07-04 02:13:00,202107040134,2.007e-06,C2.0,GOES-16,4.178e-07,1.407e-03,3.446e-03,,,,81.57006,23.43214,856.90454,367.75287,GOES-16_XRS,1,0,
2021-07-04 03:36:00,2021-07-04 03:26:00,2021-07-04 03:43:00,202107040326,2.128e-06,C2.1,GOES-16,4.061e-07,9.404e-04,1.328e-03,,,,75.87651,25.463964,826.9725,393.7779,GOES-16_XRS,1,0,
2021-07-04 05:09:00,2021-07-04 05:01:00,2021-07-04 05:14:00,202107040501,1.510e-05,M1.5,GOES-16,2.814e-07,5.226e-03,6.601e-03,360.0,0.0,SVI,76.95869,21.836329,854.06555,339.6212,GOES-16_XRS,1,0,2838
2021-07-04 07:49:00,2021-07-04 07:42:00,,202107040742,5.639e-07,B5.6,GOES-16,3.714e-07,2.928e-04,,313.0,18.0,SVI,,,,,,1,0,2839
2021-07-04 07:57:00,2021-07-04 07:52:00,2021-07-04 07:59:00,202107040752,1.328e-06,C1.3,GOES-16,4.705e-07,4.466e-04,4.726e-04,313.0,18.0,SVI,318.47165,18.572987,-594.89764,263.13684,GOES-16_XRS,2,0,2839
2021-07-04 10:59:00,2021-07-04 10:56:00,2021-07-04 11:01:00,202107041056,4.719e-07,B4.7,GOES-16,2.852e-07,1.544e-04,1.729e-04,,,,,,,,,1,0,
2021-07-04 16:21:00,2021-07-04 16:15:00,2021-07-04 16:29:00,202107041615,3.203e-07,B3.2,GOES-16,2.243e-07,1.687e-04,2.695e-04,,,,,,,,,1,0,
2021-07-04 17:35:00,2021-07-04 17:25:00,2021-07-04 17:50:00,202107041725,3.249e-07,B3.2,GOES-17,2.323e-07,2.434e-04,4.742e-04,,,,,,,,,1,0,
2021-07-04 18:13:00,2021-07-04 17:57:00,2021-07-04 18:17:00,202107041757,1.719e-06,C1.7,GOES-16,2.605e-07,1.010e-03,1.120e-03,54.0,-20.0,HOL,54.420708,-24.991642,697.07153,-427.37885,GOES-16_XRS,1,0,2835
2021-07-04 21:27:00,2021-07-04 21:12:00,2021-07-04 21:44:00,202107042112,5.356e-07,B5.3,GOES-16,2.260e-07,4.478e-04,8.387e-04,,,,,,,,,1,0,
2021-07-05 04:31:00,2021-07-05 04:19:00,2021-07-05 04:49:00,202107050419,4.688e-07,B4.6,GOES-16,2.335e-07,3.616e-04,7.289e-04,324.0,19.0,SVI,,,,,,1,0,2839
2021-07-05 05:11:00,2021-07-05 04:52:00,2021-07-05 05:29:00,202107050452,5.105e-07,B5.1,GOES-16,3.119e-07,6.196e-04,1.059e-03,,,,,,,,,1,0,
2021-07-05 10:07:00,2021-07-05 09:52:00,2021-07-05 10:28:00,202107050952,2.960e-07,B2.9,GOES-16,1.852e-07,2.877e-04,5.872e-04,,,,,,,,,1,0,
2021-07-05 15:03:00,2021-07-05 14:45:00,2021-07-05 15:32:00,202107051445,3.338e-07,B3.3,GOES-16,1.838e-07,3.767e-04,8.607e-04,,,,,,,,,1,0,
2021-07-05 16:22:00,2021-07-05 16:15:00,2021-07-05 16:27:00,202107051615,3.329e-07,B3.3,GOES-16,1.584e-07,1.660e-04,2.106e-04,,,,,,,,,1,0,
2021-07-05 16:50:00,2021-07-05 16:36:00,2021-07-05 17:04:00,202107051636,5.346e-07,B5.3,GOES-16,2.320e-07,4.644e-04,7.789e-04,,,,,,,,,1,0,
2021-07-05 18:24:00,2021-07-05 18:09:00,2021-07-05 18:32:00,202107051809,1.192e-06,C1.1,GOES-16,3.744e-07,8.897e-04,1.189e-03,,,,,,829.2231,-467.47513,GOES-16_XRS,1,0,
2021-07-05 18:43:00,2021-07-05 18:37:00,2021-07-05 18:52:00,202107051837,1.784e-06,C1.7,GOES-16,6.282e-07,7.509e-04,1.275e-03,70.0,-27.0,HOL,72.609886,-25.357563,814.484,-418.863,GOES-16_XRS,1,0,2836
2021-07-06 11:28:00,2021-07-06 11:23:00,2021-07-06 11:37:00,202107061123,2.515e-07,B2.5,GOES-16,1.735e-07,1.210e-04,2.135e-04,,,,,,,,,1,0,
2021-07-06 14:33:00,2021-07-06 14:24:00,2021-07-06 14:37:00,202107061424,4.298e-07,B4.2,GOES-16,2.008e-07,2.237e-04,2.589e-04,,,,,,,,,1,0,
2021-07-06 19:15:00,2021-07-06 19:06:00,2021-07-06 19:19:00,202107061906,1.228e-06,C1.2,GOES-16,1.961e-07,3.807e-04,4.470e-04,,,,67.38902,-13.974338,846.5342,-249.28056,GOES-16_XRS,1,0,
2021-07-06 21:01:00,2021-07-06 20:53:00,2021-07-06 21:05:00,202107062053,5.188e-07,B5.1,GOES-16,1.823e-07,2.334e-04,2.714e-04,,,,,,,,,1,0,
2021-07-06 21:50:00,2021-07-06 21:44:00,2021-07-06 21:53:00,202107062144,1.124e-06,C1.1,GOES-16,1.940e-07,3.430e-04,3.745e-04,,,,73.54833,-16.91281,866.6831,-289.9241,GOES-16_XRS,1,0,
2021-07-06 23:43:00,2021-07-06 23:38:00,,202107062338,2.810e-07,B2.8,GOES-17,1.829e-07,1.351e-04,,,,,,,,,,1,0,
2021-07-06 23:50:00,2021-07-06 23:37:00,,202107062337,3.265e-07,B3.2,GOES-16,1.760e-07,2.737e-04,,,,,,,,,,1,0,
2021-07-07 00:01:00,2021-07-06 23:52:00,2021-07-07 00:18:00,202107062352,4.652e-07,B4.6,GOES-16,3.183e-07,3.228e-04,6.948e-04,,,,,,,,,2,0,
2021-07-07 03:31:00,2021-07-07 03:24:00,2021-07-07 03:34:00,202107070324,3.412e-07,B3.4,GOES-16,1.998e-07,1.730e-04,1.881e-04,,,,,,,,,1,0,
2021-07-07 07:16:00,2021-07-07 07:12:00,2021-07-07 07:19:00,202107070712,2.669e-07,B2.6,GOES-16,1.665e-07,1.061e-04,1.177e-04,,,,,,,,,1,0,
2021-07-07 11:34:00,2021-07-07 11:26:00,2021-07-07 11:36:00,202107071126,5.562e-07,B5.5,GOES-16,1.796e-07,2.034e-04,2.180e-04,,,,,,,,,1,0,
2021-07-07 13:38:00,2021-07-07 13:29:00,2021-07-07 13:42:00,202107071329,3.005e-07,B3.0,GOES-16,1.554e-07,1.810e-04,2.077e-04,,,,,,,,,1,0,
2021-07-07 15:46:00,2021-07-07 15:16:00,2021-07-07 16:16:00,202107071516,6.829e-07,B6.8,GOES-16,2.914e-07,1.099e-03,2.095e-03,,,,,,,,,1,0,
2021-07-08 04:16:00,2021-07-08 04:08:00,2021-07-08 04:27:00,202107080408,2.465e-07,B2.4,GOES-16,1.799e-07,1.571e-04,2.778e-04,,,,,,,,,1,0,
2021-07-08 14:38:00,2021-07-08 14:28:00,2021-07-08 14:44:00,202107081428,1.593e-07,B1.5,GOES-16,1.005e-07,1.061e-04,1.374e-04,,,,,,,,,1,0,
2021-07-08 17:45:00,2021-07-08 17:33:00,2021-07-08 17:52:00,202107081733,2.858e-07,B2.8,GOES-16,1.201e-07,1.970e-04,2.609e-04,,,,,,,,,1,0,
2021-07-08 19:14:00,2021-07-08 19:09:00,2021-07-08 19:18:00,202107081909,1.432e-07,B1.4,GOES-16,9.020e-08,6.045e-05,7.305e-05,,,,,,,,,1,0,
2021-07-08 19:33:00,2021-07-08 19:26:00,2021-07-08 19:35:00,202107081926,2.665e-07,B2.6,GOES-16,8.865e-08,9.049e-05,9.629e-05,,,,,,,,,1,0,
2021-07-08 19:53:00,2021-07-08 19:46:00,2021-07-08 19:58:00,202107081946,1.246e-07,B1.2,GOES-16,7.725e-08,6.521e-05,8.278e-05,,,,,,,,,1,0,
2021-07-08 22:01:00,2021-07-08 21:57:00,2021-07-08 22:06:00,202107082157,2.359e-07,B2.3,GOES-16,1.048e-07,9.360e-05,1.240e-04,,,,,,,,,1,0,
